objectId,createdAt,updatedAt,ACL,Make,Year,Model,Category
KdEmV75BEr,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lexus,2020,NX,SUV
Oo3K9UZH6M,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MAZDA,2020,CX-30,SUV
ENLLvc2FMe,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2020,Eclipse Cross,SUV
K6qv32UGvz,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MAZDA,2020,MAZDA3,"Sedan, Hatchback"
CAl0QnYLJ2,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2020,Mirage G4,Sedan
aHI5mPH8ej,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lincoln,2020,Navigator,SUV
mQZjcV8jrg,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Armada,SUV
iqt8L2RTH8,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MAZDA,2020,CX-5,SUV
kX7uNUav4L,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lincoln,2020,Corsair,SUV
u6CTuVfysm,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lincoln,2020,Navigator L,SUV
fCMzAAEtKV,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,G-Class,SUV
ICcRQszKKg,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lincoln,2020,Nautilus,SUV
n7ynnBKxR7,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Lexus,2020,RX,SUV
ny7Q06qq0B,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Kicks,SUV
PgWKyb4ddv,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Murano,SUV
5pjLCIqjlI,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MAZDA,2020,MAZDA6,Sedan
iwvFvdCK8G,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,C-Class,"Convertible, Sedan, Coupe"
PI9vHiuNHt,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,NV3500 HD Passenger,Van/Minivan
Ppkgc3RCz0,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,GLA,SUV
nOdWfjP8ke,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MAZDA,2020,CX-9,SUV
HEEOI4PZxU,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,NV1500 Cargo,Van/Minivan
ITW67EHFIc,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,E-Class,"Coupe, Wagon, Sedan, Convertible"
2dt5vjZVTd,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,MINI,2020,Countryman,SUV
P3mXDWEn4A,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,GLE,SUV
kegvzbUeA0,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Maxima,Sedan
LUDDzahrJp,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,370Z,Coupe
LdTQf3DHoQ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mercedes-Benz,2020,GLC,SUV
FGVNj41ahi,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2020,Mirage,Hatchback
HiWA5J4OkQ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Altima,Sedan
e1lijtAW99,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,GT-R,Coupe
INHGpFi6VO,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2020,Outlander,SUV
oNBhBBLs3X,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Mitsubishi,2020,Outlander PHEV,SUV
ZK9xucAlXl,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,NV3500 HD Cargo,Van/Minivan
Xhw3FFG8Xg,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,Panamera,Sedan
DG0MniMzpR,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,Taycan,Sedan
1nHsuy9NYl,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Pathfinder,SUV
JlheVLtpok,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Rogue,SUV
kGzRBCeu43,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,NV200,Van/Minivan
HPTe5REepK,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,911,Convertible
mDGyeW0kbs,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Rogue Sport,SUV
29bMYLpQtu,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,Macan,SUV
Iui1nHUG5h,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,Cayenne Coupe,SUV
SIQPSjVVRc,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Porsche,2020,Cayenne,SUV
zgmFYlvdHx,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,NV2500 HD Cargo,Van/Minivan
jACG70Auym,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Ram,2020,3500 Crew Cab,Pickup
CkFqGiZlW6,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Ram,2020,1500 Crew Cab,Pickup
VXKZNum2v4,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,BRZ,Coupe
Z5nXB7i3A7,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Nissan,2020,Versa,Sedan
Dm2leqJLBZ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Avalon,Sedan
ddiUDdlHma,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,WRX,Sedan
Wa48C9W0U9,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Camry,Sedan
8nFlIZ8ixN,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Impreza,"Wagon, Sedan"
TlwQS7c839,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Ascent,SUV
wlZ7oN49bD,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Legacy,Sedan
maydRt0Ph8,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Corolla Hatchback,Hatchback
h6CUCvtOxH,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Crosstrek,SUV
EBZqOFlbNQ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Corolla,Sedan
5S8PN4igRE,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,86,Coupe
U0OkQ1Vufy,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Forester,SUV
zMTV1K1mJg,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Avalon Hybrid,Sedan
8g28AwPl9W,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Ram,2020,2500 Crew Cab,Pickup
cuwM0UhTxg,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,4Runner,SUV
YL5KuTEDUx,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Subaru,2020,Outback,SUV
m5bHpRT9Lo,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,C-HR,SUV
GxpbwmZa5w,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Camry Hybrid,Sedan
xMFKrqRcF1,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Corolla Hybrid,Sedan
6Ii0KCFBDn,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,GR Supra,Coupe
48wH6VM1pv,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Highlander,SUV
3e7zSCgSox,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Prius,Hatchback
5i45FzPw3t,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Prius Prime,Hatchback
AQVtIaqSAj,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,RAV4,SUV
ZPmI3oTIhJ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Tacoma Access Cab,Pickup
rEvPcEv5Fi,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Sienna,Van/Minivan
bjZktMbMDL,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Land Cruiser,SUV
2cSRz38TY9,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Yaris,Sedan
gpN18fODQL,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,RAV4 Hybrid,SUV
FhgtmBwp8E,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Highlander Hybrid,SUV
5sWLRFwzht,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Sequoia,SUV
mG9sBB2BuA,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Tundra Double Cab,Pickup
Al36zxCYXq,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Tacoma Double Cab,Pickup
D3Lno4qQPy,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Tundra CrewMax,Pickup
djm2SnTflV,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volkswagen,2020,Passat,Sedan
4beWimqyBE,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Toyota,2020,Yaris Hatchback,Hatchback
k4x1WAXEZ9,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,MDX Sport Hybrid,SUV
xiuaACVHIm,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,RLX Sport Hybrid,Sedan
hRySxJexbG,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A6,Sedan
3V6UiNPcsa,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volvo,2020,XC40,SUV
ZIUyePmTUL,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,Q5,SUV
IQ4VfhGUnv,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A4,Sedan
LAsic8cF0o,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,Q7,SUV
qLWZQZpHWY,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,Q8,SUV
KegjzAaXJ2,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,RS 5,"Sedan, Coupe"
uqBo3T1sHU,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,MDX,SUV
HcLCgxYpnA,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,NSX,Coupe
s8PL6aoYRy,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A7,Sedan
BsrsAho8K3,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Alfa Romeo,2019,4C Spider,Convertible
Pj3LtYhfOx,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volvo,2020,XC60,SUV
bOlyekNqwt,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,RDX,SUV
RMG3R3vsCw,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volkswagen,2020,Tiguan,SUV
PGFBTmE2L6,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volvo,2020,XC90,SUV1992
qaKbuo5AT9,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A8,Sedan
Tkm6RAiXMk,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,4 Series,"Convertible, Sedan, Coupe"
r9nUwoh749,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,TLX,Sedan
mTQ0bSYkrY,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,ILX,Sedan
IM66EEMjxe,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,2 Series,"Coupe, Convertible"
sLLtnh5CNL,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A3,"Convertible, Sedan"
HrfJ77bDEq,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,S5,"Sedan, Coupe, Convertible"
hxBd1z7ewE,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A4 allroad,Wagon
WHqkPTraez,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,e-tron,SUV
66pQq50mso,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Volkswagen,2020,Jetta,Sedan
GoIb4TNqDz,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,Q3,SUV
FBvxwCM8vu,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,RS 3,Sedan
kgUoGEiena,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Alfa Romeo,2019,Stelvio,SUV
aycZC5J2yw,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Alfa Romeo,2019,Giulia,Sedan
juIznkRAZE,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,A5,"Coupe, Sedan, Convertible"
Ob5YiBNNIn,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Acura,2019,RLX,Sedan
8ZTMjzHn9X,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,S3,Sedan
pe7eJ4gnen,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,S4,Sedan
ATAeU1NdOi,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,3 Series,"Sedan, Wagon"
orUpo0E0vC,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,SQ5,SUV
KhES0MZcmQ,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,5 Series,Sedan
cR3800xX9I,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,M5,Sedan
vAAn0VApSF,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,i8,"Convertible, Coupe"
E5Nznq1T2p,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,8 Series,"Coupe, Convertible"
aKCqI0lYGI,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,M6,Coupe
VIhUyOqv71,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,i3,Hatchback
XBrBhQmegp,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,7 Series,Sedan
jaHnDRVmdp,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,X3,SUV
tHGwhMRQQb,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,6 Series,Sedan
iFCVGMra0O,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,M4,"Coupe, Convertible"
UrwYndiCmO,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Audi,2019,TT,Coupe
hPNqqtDTH1,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Cadillac,2019,Escalade,SUV
jPUGrODd0n,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,Buick,2019,Regal Sportback,Sedan
b1gzw7oX90,Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:18 GMT-0500 (Eastern Standard Time),null,BMW,2019,X6 M,SUV
